,Date,Hour,Index(Wh),Consumption(Wh),Day,Weekend,Week,Month,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation,Minutes
8419,27/08/2020,16:45,1335491,37,4,0,35,8,22.24,50.02,1002.72,4.83,180.63,0.002978,0.0,0.0,440.848,1005
8420,27/08/2020,17:00,1335526,35,4,0,35,8,21.87,51.81,1002.31,4.59,177.72,0.003147,0.0,0.0,340.031,1020
8421,27/08/2020,17:15,1335552,26,4,0,35,8,21.51,53.67,1001.9,4.36,174.5,0.003316,0.0,0.0,251.611,1035
8422,27/08/2020,17:30,1335569,17,4,0,35,8,21.15,55.58,1001.5,4.15,170.94,0.003485,0.0,0.0,176.059,1050
8423,27/08/2020,17:45,1335588,19,4,0,35,8,20.8,57.04,1001.14,4.15,169.67,0.014693,0.0,0.0,120.711,1065
8424,27/08/2020,18:00,1335614,26,4,0,35,8,20.47,58.02,1000.83,4.37,170.85,0.036938,0.0,0.0,80.431,1080
8425,27/08/2020,18:15,1335630,16,4,0,35,8,20.13,59.02,1000.51,4.58,171.92,0.059183,0.0,0.0,46.586,1095
8426,27/08/2020,18:30,1335651,21,4,0,35,8,19.8,60.04,1000.2,4.79,172.9,0.081428,0.0,0.0,19.257,1110
8427,27/08/2020,18:45,1335672,21,4,0,35,8,19.46,61.57,999.98,5.0,174.65,0.123348,0.0,0.0,0.1452,1125
8428,27/08/2020,19:00,1335713,41,4,0,35,8,19.11,63.64,999.85,5.22,177.09,0.184943,0.0,0.0,0.0,1140
8429,27/08/2020,19:15,1335759,46,4,0,35,8,18.77,65.77,999.73,5.45,179.33,0.246538,0.0,0.0,0.0,1155
8430,27/08/2020,19:30,1335797,38,4,0,35,8,18.42,67.97,999.6,5.68,181.38,0.308133,0.0,0.0,0.0,1170
8431,27/08/2020,19:45,1335833,36,4,0,35,8,18.14,70.24,999.4,5.89,183.5,0.318041,0.0,0.0,0.0,1185
8432,27/08/2020,20:00,1335880,47,4,0,35,8,17.93,72.57,999.14,6.07,185.71,0.276262,0.0,0.0,0.0,1200
8433,27/08/2020,20:15,1335916,36,4,0,35,8,17.72,74.96,998.88,6.25,187.79,0.234483,0.0,0.0,0.0,1215
8434,27/08/2020,20:30,1335938,22,4,0,35,8,17.52,77.39,998.61,6.45,189.75,0.192704,0.0,0.0,0.0,1230
8435,27/08/2020,20:45,1335967,29,4,0,35,8,17.47,79.36,998.4,6.63,193.28,0.156459,0.0,0.0,0.0,1245
8436,27/08/2020,21:00,1335983,16,4,0,35,8,17.59,80.81,998.22,6.83,198.27,0.125747,0.0,0.0,0.0,1260
8437,27/08/2020,21:15,1336003,20,4,0,35,8,17.71,82.24,998.04,7.09,202.92,0.095036,0.0,0.0,0.0,1275
8438,27/08/2020,21:30,1336026,23,4,0,35,8,17.82,83.64,997.86,7.39,207.23,0.064325,0.0,0.0,0.0,1290
8439,27/08/2020,21:45,1336043,17,4,0,35,8,17.88,84.93,997.76,7.53,211.62,0.046879,0.0,0.0,0.0,1305
8440,27/08/2020,22:00,1336066,23,4,0,35,8,17.88,86.14,997.72,7.52,216.37,0.042697,0.0,0.0,0.0,1320
8441,27/08/2020,22:15,1336103,37,4,0,35,8,17.88,87.34,997.69,7.56,221.1,0.038516,0.0,0.0,0.0,1335
8442,27/08/2020,22:30,1336140,37,4,0,35,8,17.88,88.55,997.66,7.66,225.74,0.034335,0.0,0.0,0.0,1350
8443,27/08/2020,22:45,1336185,45,4,0,35,8,17.78,89.34,997.66,7.73,229.36,0.030003,0.0,0.0,0.0,1365
8444,27/08/2020,23:00,1336223,38,4,0,35,8,17.6,89.71,997.71,7.76,232.05,0.025521,0.0,0.0,0.0,1380
8445,27/08/2020,23:15,1336260,37,4,0,35,8,17.41,90.08,997.76,7.8,234.71,0.021039,0.0,0.0,0.0,1395
8446,27/08/2020,23:30,1336306,46,4,0,35,8,17.22,90.44,997.81,7.86,237.33,0.016557,0.0,0.0,0.0,1410
8447,27/08/2020,23:45,1336336,30,4,0,35,8,17.02,90.75,997.85,7.83,238.45,0.013548,0.0,0.0,0.0,1425
8448,28/08/2020,00:00,1336353,17,5,0,35,8,16.8,91.0,997.87,7.69,238.09,0.012011,0.0,0.0,0.0,0
8449,28/08/2020,00:15,1336379,26,5,0,35,8,16.58,91.24,997.89,7.56,237.72,0.010474,0.0,0.0,0.0,15
8450,28/08/2020,00:30,1336395,16,5,0,35,8,16.37,91.47,997.92,7.42,237.34,0.008937,0.0,0.0,0.0,30
8451,28/08/2020,00:45,1336416,21,5,0,35,8,16.19,91.7,997.92,7.3,236.6,0.008317,0.0,0.0,0.0,45
8452,28/08/2020,01:00,1336439,23,5,0,35,8,16.05,91.93,997.91,7.2,235.51,0.008614,0.0,0.0,0.0,60
8453,28/08/2020,01:15,1336457,18,5,0,35,8,15.91,92.16,997.91,7.11,234.38,0.008912,0.0,0.0,0.0,75
8454,28/08/2020,01:30,1336485,28,5,0,35,8,15.78,92.38,997.9,7.02,233.23,0.009209,0.0,0.0,0.0,90
8455,28/08/2020,01:45,1336530,45,5,0,35,8,15.66,92.55,997.88,6.94,232.18,0.009885,0.0,0.0,0.0,105
8456,28/08/2020,02:00,1336567,37,5,0,35,8,15.57,92.67,997.85,6.88,231.24,0.010939,0.0,0.0,0.0,120
8457,28/08/2020,02:15,1336612,45,5,0,35,8,15.48,92.79,997.83,6.82,230.28,0.011994,0.0,0.0,0.0,135
8458,28/08/2020,02:30,1336650,38,5,0,35,8,15.39,92.91,997.8,6.76,229.31,0.013048,0.0,0.0,0.0,150
8459,28/08/2020,02:45,1336686,36,5,0,35,8,15.31,92.97,997.76,6.72,228.66,0.013483,0.0,0.0,0.0,165
8460,28/08/2020,03:00,1336732,46,5,0,35,8,15.24,92.97,997.7,6.71,228.35,0.013299,0.0,0.0,0.0,180
8461,28/08/2020,03:15,1336749,17,5,0,35,8,15.17,92.98,997.64,6.69,228.04,0.013114,0.0,0.0,0.0,195
8462,28/08/2020,03:30,1336766,17,5,0,35,8,15.1,92.98,997.59,6.67,227.72,0.01293,0.0,0.0,0.0,210
8463,28/08/2020,03:45,1336792,26,5,0,35,8,15.02,93.03,997.53,6.61,227.25,0.012479,0.0,0.0,0.0,225
8464,28/08/2020,04:00,1336810,18,5,0,35,8,14.91,93.14,997.48,6.51,226.62,0.01176,0.0,0.0,0.0,240
8465,28/08/2020,04:15,1336829,19,5,0,35,8,14.81,93.25,997.43,6.41,225.97,0.011042,0.0,0.0,0.0,255
8466,28/08/2020,04:30,1336854,25,5,0,35,8,14.71,93.36,997.38,6.31,225.29,0.010324,0.0,0.0,0.0,270
8467,28/08/2020,04:45,1336869,15,5,0,35,8,14.63,93.31,997.34,6.27,224.73,0.009499,0.0,0.0,0.0,285
8468,28/08/2020,05:00,1336913,44,5,0,35,8,14.58,93.1,997.33,6.28,224.3,0.008568,0.0,0.0,0.0,300
8469,28/08/2020,05:15,1336956,43,5,0,35,8,14.53,92.89,997.31,6.3,223.88,0.007637,0.0,0.0,16.79,315
8470,28/08/2020,05:30,1336991,35,5,0,35,8,14.48,92.68,997.3,6.32,223.46,0.006705,0.0,0.0,74.781,330
8471,28/08/2020,05:45,1337036,45,5,0,35,8,14.53,92.07,997.27,6.35,222.93,0.006062,0.0,0.0,150.686,345
8472,28/08/2020,06:00,1337073,37,5,0,35,8,14.69,91.07,997.23,6.38,222.29,0.005707,0.0,0.0,229.808,360
8473,28/08/2020,06:15,1337109,36,5,0,35,8,14.84,90.08,997.19,6.42,221.65,0.005352,0.0,0.0,318.918,375
8474,28/08/2020,06:30,1337142,33,5,0,35,8,15.0,89.11,997.14,6.45,221.03,0.004997,0.0,0.0,417.664,390
8475,28/08/2020,06:45,1337159,17,5,0,35,8,15.25,87.23,997.1,6.57,221.47,0.005248,0.0,0.0,520.174,405
8476,28/08/2020,07:00,1337177,18,5,0,35,8,15.59,84.5,997.06,6.76,222.91,0.006105,0.0,0.0,623.47,420
8477,28/08/2020,07:15,1337203,26,5,0,35,8,15.94,81.85,997.01,6.96,224.27,0.006961,0.0,0.0,731.644,435
8478,28/08/2020,07:30,1337219,16,5,0,35,8,16.28,79.28,996.96,7.16,225.56,0.007818,0.0,0.0,844.14,450
8479,28/08/2020,07:45,1337240,21,5,0,35,8,16.64,76.45,996.9,7.28,225.93,0.008893,0.0,0.0,949.926,465
8480,28/08/2020,08:00,1337264,24,5,0,35,8,17.02,73.38,996.81,7.32,225.44,0.010187,0.0,0.0,1045.677,480
8481,28/08/2020,08:15,1337292,28,5,0,35,8,17.4,70.42,996.72,7.36,224.95,0.011481,0.0,0.0,1140.423,495
8482,28/08/2020,08:30,1337338,46,5,0,35,8,17.78,67.56,996.63,7.4,224.48,0.012774,0.0,0.0,1233.68,510
8483,28/08/2020,08:45,1337378,40,5,0,35,8,18.11,65.35,996.53,7.42,223.84,0.014319,0.0,0.0,1316.74,525
8484,28/08/2020,09:00,1337413,35,5,0,35,8,18.39,63.76,996.42,7.41,223.04,0.016114,0.0,0.0,1387.808,540
8485,28/08/2020,09:15,1337458,45,5,0,35,8,18.68,62.2,996.3,7.41,222.25,0.017909,0.0,0.0,1454.331,555
8486,28/08/2020,09:30,1337494,36,5,0,35,8,18.96,60.68,996.19,7.4,221.45,0.019704,0.0,0.0,1516.02,570
8487,28/08/2020,09:45,1337524,30,5,0,35,8,19.21,59.53,996.09,7.4,221.11,0.021584,0.0,0.0,1567.657,585
8488,28/08/2020,10:00,1337551,27,5,0,35,8,19.43,58.73,996.0,7.4,221.23,0.02355,0.0,0.0,1608.523,600
8489,28/08/2020,10:15,1337567,16,5,0,35,8,19.65,57.94,995.92,7.41,221.35,0.025515,0.0,0.0,1643.266,615
8490,28/08/2020,10:30,1337586,19,5,0,35,8,19.87,57.17,995.83,7.41,221.47,0.02748,0.0,0.0,1671.794,630
8491,28/08/2020,10:45,1337610,24,5,0,35,8,20.06,56.53,995.74,7.42,221.81,0.028872,0.0,0.0,1687.787,645
8492,28/08/2020,11:00,1337628,18,5,0,35,8,20.23,56.01,995.64,7.44,222.37,0.029692,0.0,0.0,1690.925,660
8493,28/08/2020,11:15,1337647,19,5,0,35,8,20.4,55.5,995.54,7.47,222.92,0.030512,0.0,0.0,1687.475,675
8494,28/08/2020,11:30,1337672,25,5,0,35,8,20.56,54.99,995.44,7.49,223.48,0.031332,0.0,0.0,1677.596,690
8495,28/08/2020,11:45,1337713,41,5,0,35,8,20.67,54.63,995.35,7.5,224.05,0.033417,0.0,0.0,1651.688,705
8496,28/08/2020,12:00,1337755,42,5,0,35,8,20.73,54.41,995.27,7.51,224.65,0.036768,0.0,0.0,1609.952,720
8497,28/08/2020,12:15,1337796,41,5,0,35,8,20.79,54.19,995.19,7.52,225.25,0.040119,0.0,0.0,1562.587,735
8498,28/08/2020,12:30,1337832,36,5,0,35,8,20.84,53.98,995.11,7.52,225.84,0.043469,0.0,0.0,1510.069,750
8499,28/08/2020,12:45,1337875,43,5,0,35,8,20.83,54.0,995.02,7.51,226.52,0.045839,0.0,0.0,1441.007,765
8500,28/08/2020,13:00,1337912,37,5,0,35,8,20.76,54.28,994.94,7.47,227.28,0.047229,0.0,0.0,1356.41,780
8501,28/08/2020,13:15,1337931,19,5,0,35,8,20.68,54.55,994.85,7.43,228.05,0.048618,0.0,0.0,1269.062,795
8502,28/08/2020,13:30,1337958,27,5,0,35,8,20.61,54.83,994.76,7.39,228.83,0.050007,0.0,0.0,1179.74,810
8503,28/08/2020,13:45,1337974,16,5,0,35,8,20.51,55.22,994.68,7.32,229.74,0.050602,0.0,0.0,1097.638,825
8504,28/08/2020,14:00,1337990,16,5,0,35,8,20.38,55.72,994.61,7.23,230.79,0.050403,0.0,0.0,1022.774,840
8505,28/08/2020,14:15,1338019,29,5,0,35,8,20.25,56.24,994.54,7.14,231.86,0.050204,0.0,0.0,947.099,855
8506,28/08/2020,14:30,1338035,16,5,0,35,8,20.12,56.75,994.46,7.06,232.96,0.050005,0.0,0.0,871.188,870
8507,28/08/2020,14:45,1338053,18,5,0,35,8,19.98,57.28,994.4,6.95,234.15,0.050132,0.0,0.0,798.99,885
8508,28/08/2020,15:00,1338098,45,5,0,35,8,19.82,57.82,994.36,6.84,235.43,0.050585,0.0,0.0,730.556,900
8509,28/08/2020,15:15,1338135,37,5,0,35,8,19.67,58.37,994.31,6.72,236.76,0.051037,0.0,0.0,662.816,915
8510,28/08/2020,15:30,1338177,42,5,0,35,8,19.51,58.92,994.26,6.61,238.13,0.05149,0.0,0.0,596.218,930
8511,28/08/2020,15:45,1338218,41,5,0,35,8,19.36,59.48,994.23,6.5,239.44,0.050718,0.0,0.0,552.142,945
8512,28/08/2020,16:00,1338255,37,5,0,35,8,19.21,60.06,994.22,6.37,240.67,0.048721,0.0,0.0,526.185,960
8513,28/08/2020,16:15,1338296,41,5,0,35,8,19.06,60.65,994.22,6.26,241.95,0.046725,0.0,0.0,495.888,975
8514,28/08/2020,16:30,1338322,26,5,0,35,8,18.92,61.24,994.21,6.14,243.28,0.044728,0.0,0.0,461.31,990
8515,28/08/2020,16:45,1338338,16,5,0,35,8,18.7,62.29,994.23,5.94,244.21,0.041716,0.0,0.0,412.455,1005
8516,28/08/2020,17:00,1338365,27,5,0,35,8,18.42,63.8,994.28,5.63,244.75,0.037688,0.0,0.0,353.261,1020
8517,28/08/2020,17:15,1338383,18,5,0,35,8,18.13,65.35,994.32,5.33,245.34,0.03366,0.0,0.0,295.332,1035
8518,28/08/2020,17:30,1338400,17,5,0,35,8,17.85,66.94,994.37,5.03,246.01,0.029633,0.0,0.0,238.932,1050
8519,28/08/2020,17:45,1338427,27,5,0,35,8,17.47,68.96,994.42,4.73,246.08,0.025412,0.0,0.0,180.156,1065
8520,28/08/2020,18:00,1338443,16,5,0,35,8,17.0,71.45,994.48,4.43,245.42,0.020998,0.0,0.0,122.595,1080
8521,28/08/2020,18:15,1338475,32,5,0,35,8,16.53,74.03,994.54,4.12,244.67,0.016584,0.0,0.0,71.721,1095
8522,28/08/2020,18:30,1338521,46,5,0,35,8,16.05,76.71,994.6,3.82,243.8,0.01217,0.0,0.0,27.685,1110
8523,28/08/2020,18:45,1338557,36,5,0,35,8,15.67,78.81,994.68,3.7,242.76,0.009001,0.0,0.0,0.0818,1125
8524,28/08/2020,19:00,1338599,42,5,0,35,8,15.38,80.27,994.79,3.77,241.7,0.007076,0.0,0.0,0.0,1140
8525,28/08/2020,19:15,1338640,41,5,0,35,8,15.08,81.76,994.89,3.84,240.68,0.005151,0.0,0.0,0.0,1155
8526,28/08/2020,19:30,1338675,35,5,0,35,8,14.79,83.28,995.0,3.91,239.7,0.003226,0.0,0.0,0.0,1170
8527,28/08/2020,19:45,1338711,36,5,0,35,8,14.54,84.62,995.08,3.97,238.6,0.002095,0.0,0.0,0.0,1185
8528,28/08/2020,20:00,1338729,18,5,0,35,8,14.33,85.77,995.14,4.02,237.39,0.001758,0.0,0.0,0.0,1200
8529,28/08/2020,20:15,1338745,16,5,0,35,8,14.12,86.93,995.2,4.08,236.22,0.001421,0.0,0.0,0.0,1215
8530,28/08/2020,20:30,1338772,27,5,0,35,8,13.91,88.12,995.26,4.14,235.07,0.001084,0.0,0.0,0.0,1230
8531,28/08/2020,20:45,1338790,18,5,0,35,8,13.73,89.14,995.31,4.21,234.08,0.000953,0.0,0.0,0.0,1245
8532,28/08/2020,21:00,1338806,16,5,0,35,8,13.57,90.0,995.33,4.27,233.24,0.001028,0.0,0.0,0.0,1260
8533,28/08/2020,21:15,1338833,27,5,0,35,8,13.41,90.87,995.36,4.34,232.42,0.001104,0.0,0.0,0.0,1275
8534,28/08/2020,21:30,1338859,26,5,0,35,8,13.26,91.76,995.39,4.41,231.63,0.001179,0.0,0.0,0.0,1290
8535,28/08/2020,21:45,1338901,42,5,0,35,8,13.13,92.42,995.41,4.46,231.01,0.001409,0.0,0.0,0.0,1305
8536,28/08/2020,22:00,1338946,45,5,0,35,8,13.02,92.88,995.42,4.5,230.56,0.001792,0.0,0.0,0.0,1320
8537,28/08/2020,22:15,1338982,36,5,0,35,8,12.92,93.33,995.43,4.53,230.12,0.002176,0.0,0.0,0.0,1335
8538,28/08/2020,22:30,1339022,40,5,0,35,8,12.81,93.79,995.45,4.57,229.68,0.00256,0.0,0.0,0.0,1350
8539,28/08/2020,22:45,1339062,40,5,0,35,8,12.73,94.1,995.46,4.58,229.36,0.002941,0.0,0.0,0.0,1365
8540,28/08/2020,23:00,1339094,32,5,0,35,8,12.65,94.28,995.48,4.56,229.13,0.003319,0.0,0.0,0.0,1380
8541,28/08/2020,23:15,1339119,25,5,0,35,8,12.58,94.45,995.49,4.54,228.9,0.003697,0.0,0.0,0.0,1395
8542,28/08/2020,23:30,1339139,20,5,0,35,8,12.51,94.62,995.5,4.53,228.67,0.004076,0.0,0.0,0.0,1410
8543,28/08/2020,23:45,1339156,17,5,0,35,8,12.47,94.61,995.5,4.53,228.55,0.004418,0.0,0.0,0.0,1425
8544,29/08/2020,00:00,1339182,26,6,1,35,8,12.46,94.44,995.47,4.57,228.55,0.004726,0.0,0.0,0.0,0
8545,29/08/2020,00:15,1339199,17,6,1,35,8,12.45,94.26,995.44,4.6,228.54,0.005033,0.0,0.0,0.0,15
8546,29/08/2020,00:30,1339217,18,6,1,35,8,12.44,94.08,995.41,4.63,228.53,0.00534,0.0,0.0,0.0,30
8547,29/08/2020,00:45,1339245,28,6,1,35,8,12.42,93.94,995.38,4.66,228.27,0.005611,0.0,0.0,0.0,45
8548,29/08/2020,01:00,1339286,41,6,1,35,8,12.4,93.83,995.35,4.68,227.78,0.005844,0.0,0.0,0.0,60
8549,29/08/2020,01:15,1339324,38,6,1,35,8,12.38,93.72,995.32,4.7,227.28,0.006077,0.0,0.0,0.0,75
8550,29/08/2020,01:30,1339369,45,6,1,35,8,12.36,93.61,995.29,4.72,226.79,0.00631,0.0,0.0,0.0,90
8551,29/08/2020,01:45,1339405,36,6,1,35,8,12.34,93.46,995.28,4.74,226.13,0.006497,0.0,0.0,0.0,105
8552,29/08/2020,02:00,1339444,39,6,1,35,8,12.33,93.29,995.3,4.75,225.28,0.006637,0.0,0.0,0.0,120
8553,29/08/2020,02:15,1339485,41,6,1,35,8,12.33,93.11,995.31,4.76,224.44,0.006778,0.0,0.0,0.0,135
8554,29/08/2020,02:30,1339504,19,6,1,35,8,12.32,92.94,995.33,4.77,223.6,0.006919,0.0,0.0,0.0,150
8555,29/08/2020,02:45,1339526,22,6,1,35,8,12.31,92.77,995.36,4.78,222.94,0.006901,0.0,0.0,0.0,165
8556,29/08/2020,03:00,1339547,21,6,1,35,8,12.32,92.61,995.42,4.79,222.45,0.006726,0.0,0.0,0.0,180
8557,29/08/2020,03:15,1339563,16,6,1,35,8,12.32,92.45,995.47,4.81,221.96,0.00655,0.0,0.0,0.0,195
8558,29/08/2020,03:30,1339589,26,6,1,35,8,12.32,92.29,995.53,4.82,221.48,0.006375,0.0,0.0,0.0,210
8559,29/08/2020,03:45,1339608,19,6,1,35,8,12.31,92.23,995.59,4.8,220.92,0.006214,0.0,0.0,0.0,225
8560,29/08/2020,04:00,1339624,16,6,1,35,8,12.28,92.27,995.67,4.76,220.27,0.006068,0.0,0.0,0.0,240
8561,29/08/2020,04:15,1339671,47,6,1,35,8,12.26,92.31,995.75,4.72,219.61,0.005921,0.0,0.0,0.0,255
8562,29/08/2020,04:30,1339708,37,6,1,35,8,12.23,92.35,995.83,4.68,218.94,0.005774,0.0,0.0,0.0,270
8563,29/08/2020,04:45,1339745,37,6,1,35,8,12.23,92.3,995.91,4.68,218.21,0.005628,0.0,0.0,0.0,285
8564,29/08/2020,05:00,1339791,46,6,1,35,8,12.26,92.14,995.98,4.72,217.42,0.005483,0.0,0.0,0.0,300
8565,29/08/2020,05:15,1339826,35,6,1,35,8,12.29,91.98,996.05,4.76,216.65,0.005337,0.0,0.0,0.856,315
8566,29/08/2020,05:30,1339865,39,6,1,35,8,12.32,91.83,996.13,4.81,215.9,0.005192,0.0,0.0,45.701,330
8567,29/08/2020,05:45,1339894,29,6,1,35,8,12.45,91.16,996.2,4.9,215.69,0.004997,0.0,0.0,94.974,345
8568,29/08/2020,06:00,1339911,17,6,1,35,8,12.68,89.99,996.27,5.04,216.0,0.004752,0.0,0.0,145.716,360
8569,29/08/2020,06:15,1339933,22,6,1,35,8,12.91,88.83,996.34,5.19,216.29,0.004508,0.0,0.0,202.314,375
8570,29/08/2020,06:30,1339954,21,6,1,35,8,13.14,87.69,996.41,5.33,216.57,0.004264,0.0,0.0,264.542,390
8571,29/08/2020,06:45,1339972,18,6,1,35,8,13.41,86.07,996.49,5.44,217.57,0.004362,0.0,0.0,326.765,405
8572,29/08/2020,07:00,1339996,24,6,1,35,8,13.73,84.0,996.57,5.53,219.25,0.004802,0.0,0.0,386.189,420
8573,29/08/2020,07:15,1340015,19,6,1,35,8,14.05,81.97,996.66,5.63,220.88,0.005243,0.0,0.0,447.054,435
8574,29/08/2020,07:30,1340045,30,6,1,35,8,14.37,80.01,996.74,5.73,222.45,0.005684,0.0,0.0,509.064,450
8575,29/08/2020,07:45,1340093,48,6,1,35,8,14.71,78.18,996.83,5.71,223.84,0.008096,0.0,0.0,576.994,465
8576,29/08/2020,08:00,1340130,37,6,1,35,8,15.07,76.51,996.93,5.58,225.15,0.012479,0.0,0.0,651.84,480
8577,29/08/2020,08:15,1340166,36,6,1,35,8,15.43,74.87,997.03,5.45,226.53,0.016862,0.0,0.0,728.534,495
8578,29/08/2020,08:30,1340213,47,6,1,35,8,15.78,73.27,997.13,5.33,227.97,0.021246,0.0,0.0,806.616,510
8579,29/08/2020,08:45,1340248,35,6,1,35,8,16.11,72.0,997.22,5.13,229.8,0.030223,0.0,0.0,887.841,525
8580,29/08/2020,09:00,1340276,28,6,1,35,8,16.42,71.03,997.3,4.87,232.16,0.043796,0.0,0.0,972.067,540
8581,29/08/2020,09:15,1340302,26,6,1,35,8,16.72,70.08,997.38,4.61,234.79,0.057368,0.0,0.0,1056.613,555
8582,29/08/2020,09:30,1340319,17,6,1,35,8,17.02,69.14,997.47,4.37,237.71,0.07094,0.0,0.0,1140.893,570
8583,29/08/2020,09:45,1340342,23,6,1,35,8,17.26,68.46,997.54,4.12,241.31,0.080134,0.0,0.0,1195.527,585
8584,29/08/2020,10:00,1340366,24,6,1,35,8,17.44,68.04,997.61,3.86,245.76,0.08495,0.0,0.0,1217.143,600
8585,29/08/2020,10:15,1340385,19,6,1,35,8,17.62,67.62,997.67,3.64,250.79,0.089765,0.0,0.0,1233.516,615
8586,29/08/2020,10:30,1340411,26,6,1,35,8,17.79,67.2,997.74,3.44,256.45,0.09458,0.0,0.0,1244.68,630
8587,29/08/2020,10:45,1340436,25,6,1,35,8,17.91,66.93,997.82,3.27,263.17,0.098958,0.0,0.0,1227.127,645
8588,29/08/2020,11:00,1340479,43,6,1,35,8,17.97,66.81,997.9,3.13,271.01,0.102899,0.0,0.0,1179.865,660
8589,29/08/2020,11:15,1340521,42,6,1,35,8,18.03,66.69,997.98,3.07,279.37,0.10684,0.0,0.0,1126.645,675
8590,29/08/2020,11:30,1340557,36,6,1,35,8,18.09,66.57,998.07,3.06,287.92,0.11078,0.0,0.0,1068.122,690
8591,29/08/2020,11:45,1340603,46,6,1,35,8,18.12,66.5,998.15,3.13,296.15,0.114136,0.0,0.0,1024.875,705
8592,29/08/2020,12:00,1340639,36,6,1,35,8,18.12,66.48,998.23,3.26,303.76,0.116908,0.0,0.0,997.638,720
8593,29/08/2020,12:15,1340671,32,6,1,35,8,18.12,66.46,998.31,3.44,310.68,0.11968,0.0,0.0,966.894,735
8594,29/08/2020,12:30,1340698,27,6,1,35,8,18.12,66.43,998.39,3.67,316.83,0.122452,0.0,0.0,932.954,750
8595,29/08/2020,12:45,1340715,17,6,1,35,8,18.11,66.4,998.47,3.9,321.1,0.122783,0.0,0.0,914.954,765
8596,29/08/2020,13:00,1340737,22,6,1,35,8,18.09,66.35,998.54,4.13,323.83,0.120672,0.0,0.0,912.434,780
8597,29/08/2020,13:15,1340759,22,6,1,35,8,18.08,66.31,998.62,4.37,326.26,0.118561,0.0,0.0,906.334,795
8598,29/08/2020,13:30,1340776,17,6,1,35,8,18.06,66.27,998.69,4.62,328.44,0.11645,0.0,0.0,896.614,810
8599,29/08/2020,13:45,1340801,25,6,1,35,8,17.99,66.38,998.78,4.86,329.94,0.111599,0.0,0.0,872.145,825
8600,29/08/2020,14:00,1340819,18,6,1,35,8,17.89,66.67,998.87,5.08,330.87,0.104009,0.0,0.0,833.919,840
8601,29/08/2020,14:15,1340858,39,6,1,35,8,17.79,66.95,998.97,5.31,331.71,0.096418,0.0,0.0,793.574,855
8602,29/08/2020,14:30,1340906,48,6,1,35,8,17.68,67.24,999.06,5.54,332.49,0.088827,0.0,0.0,751.357,870
8603,29/08/2020,14:45,1340942,36,6,1,35,8,17.57,67.53,999.17,5.72,332.75,0.079436,0.0,0.0,711.444,885
8604,29/08/2020,15:00,1340979,37,6,1,35,8,17.46,67.84,999.29,5.85,332.57,0.068245,0.0,0.0,673.507,900
8605,29/08/2020,15:15,1341025,46,6,1,35,8,17.35,68.15,999.42,5.97,332.39,0.057054,0.0,0.0,633.619,915
8606,29/08/2020,15:30,1341060,35,6,1,35,8,17.24,68.45,999.54,6.1,332.21,0.045863,0.0,0.0,591.968,930
8607,29/08/2020,15:45,1341086,26,6,1,35,8,17.12,68.87,999.69,6.15,331.79,0.037007,0.0,0.0,548.156,945
8608,29/08/2020,16:00,1341110,24,6,1,35,8,16.99,69.39,999.85,6.14,331.09,0.030485,0.0,0.0,502.518,960
8609,29/08/2020,16:15,1341128,18,6,1,35,8,16.86,69.93,1000.01,6.12,330.4,0.023963,0.0,0.0,455.899,975
8610,29/08/2020,16:30,1341149,21,6,1,35,8,16.73,70.46,1000.17,6.1,329.7,0.017441,0.0,0.0,408.513,990
8611,29/08/2020,16:45,1341171,22,6,1,35,8,16.56,71.3,1000.31,5.99,328.77,0.013318,0.0,0.0,353.999,1005
8612,29/08/2020,17:00,1341187,16,6,1,35,8,16.35,72.44,1000.45,5.77,327.53,0.011596,0.0,0.0,295.099,1020
8613,29/08/2020,17:15,1341211,24,6,1,35,8,16.15,73.61,1000.58,5.56,326.21,0.009873,0.0,0.0,239.515,1035
8614,29/08/2020,17:30,1341244,33,6,1,35,8,15.94,74.8,1000.71,5.35,324.77,0.00815,0.0,0.0,187.515,1050
8615,29/08/2020,17:45,1341281,37,6,1,35,8,15.69,76.29,1000.85,5.1,323.1,0.007345,0.0,0.0,137.264,1065
8616,29/08/2020,18:00,1341327,46,6,1,35,8,15.39,78.11,1001.01,4.82,321.13,0.007456,0.0,0.0,90.691,1080
8617,29/08/2020,18:15,1341364,37,6,1,35,8,15.1,79.98,1001.17,4.54,318.91,0.007568,0.0,0.0,50.602,1095
8618,29/08/2020,18:30,1341400,36,6,1,35,8,14.8,81.89,1001.33,4.27,316.4,0.007679,0.0,0.0,17.104,1110
8619,29/08/2020,18:45,1341446,46,6,1,35,8,14.58,83.45,1001.48,4.12,313.88,0.007886,0.0,0.0,0.0132,1125
8620,29/08/2020,19:00,1341473,27,6,1,35,8,14.42,84.64,1001.62,4.08,311.55,0.008188,0.0,0.0,0.0,1140
8621,29/08/2020,19:15,1341490,17,6,1,35,8,14.27,85.84,1001.77,4.04,309.17,0.00849,0.0,0.0,0.0,1155
8622,29/08/2020,19:30,1341517,27,6,1,35,8,14.11,87.06,1001.91,4.02,306.76,0.008792,0.0,0.0,0.0,1170
8623,29/08/2020,19:45,1341535,18,6,1,35,8,13.99,88.08,1002.01,4.01,304.52,0.009072,0.0,0.0,0.0,1185
