,Date,Hour,Minutes,Index(Wh),Consumption(Wh),Day,Weekend,Week,Month,Day of year,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation
14340,28/10/2020,08:00,480,1603001,125,3,0,44,10,302,8.88,91.35,1001.56,7.63,207.87,0.002933,0,0,303.616
14341,28/10/2020,08:15,495,1603410,409,3,0,44,10,302,9.17,90.29,1001.64,7.78,208.96,0.002478,0,0,353.96
14342,28/10/2020,08:30,510,1603488,78,3,0,44,10,302,9.46,89.23,1001.72,7.93,210.01,0.002023,0,0,405.646
14343,28/10/2020,08:45,525,1603593,105,3,0,44,10,302,9.78,87.96,1001.79,8.08,211.03,0.00182,0,0,445.443
14344,28/10/2020,09:00,540,1603649,56,3,0,44,10,302,10.11,86.49,1001.85,8.22,212.02,0.001871,0,0,470.868
14345,28/10/2020,09:15,555,1603707,58,3,0,44,10,302,10.44,85.05,1001.9,8.36,212.97,0.001922,0,0,493.669
14346,28/10/2020,09:30,570,1603770,63,3,0,44,10,302,10.78,83.63,1001.96,8.5,213.89,0.001972,0,0,513.695
14347,28/10/2020,09:45,585,1603840,70,3,0,44,10,302,11.08,82.18,1001.99,8.66,214.58,0.002147,0,0,528.362
14348,28/10/2020,10:00,600,1603892,52,3,0,44,10,302,11.35,80.72,1001.99,8.82,215.05,0.002445,0,0,537.405
14349,28/10/2020,10:15,615,1603939,47,3,0,44,10,302,11.62,79.29,1001.99,8.98,215.5,0.002744,0,0,543.176
14350,28/10/2020,10:30,630,1603995,56,3,0,44,10,302,11.9,77.89,1001.99,9.14,215.94,0.003042,0,0,545.662
14351,28/10/2020,10:45,645,1604047,52,3,0,44,10,302,12.14,76.52,1001.96,9.3,216.44,0.00415,0,0,558.76
14352,28/10/2020,11:00,660,1604081,34,3,0,44,10,302,12.37,75.19,1001.9,9.45,217.01,0.006068,0,0,582.236
14353,28/10/2020,11:15,675,1604133,52,3,0,44,10,302,12.59,73.89,1001.85,9.6,217.56,0.007987,0,0,601.718
14354,28/10/2020,11:30,690,1604215,82,3,0,44,10,302,12.81,72.61,1001.79,9.76,218.09,0.009905,0,0,616.755
14355,28/10/2020,11:45,705,1604770,555,3,0,44,10,302,12.91,72,1001.73,9.83,218.37,0.01753,0,0,590.728
14356,28/10/2020,12:00,720,1605081,311,3,0,44,10,302,12.89,72.07,1001.67,9.82,218.43,0.030862,0,0,526.643
14357,28/10/2020,12:15,735,1605385,304,3,0,44,10,302,12.86,72.13,1001.61,9.81,218.48,0.044193,0,0,462.539
14358,28/10/2020,12:30,750,1605624,239,3,0,44,10,302,12.84,72.19,1001.55,9.8,218.53,0.057525,0,0,399.33
14359,28/10/2020,12:45,765,1605843,219,3,0,44,10,302,12.75,72.84,1001.49,9.75,218.41,0.082715,0,0,346.435
14360,28/10/2020,13:00,780,1606029,186,3,0,44,10,302,12.61,74.1,1001.41,9.67,218.12,0.119763,0,0,303.069
14361,28/10/2020,13:15,795,1606166,137,3,0,44,10,302,12.48,75.37,1001.33,9.59,217.83,0.15681,0,0,260.733
14362,28/10/2020,13:30,810,1606250,84,3,0,44,10,302,12.34,76.65,1001.26,9.5,217.53,0.193858,0,0,219.926
14363,28/10/2020,13:45,825,1606317,67,3,0,44,10,302,12.21,77.89,1001.18,9.43,217.4,0.200538,0,0,185.786
14364,28/10/2020,14:00,840,1606399,82,3,0,44,10,302,12.08,79.08,1001.12,9.35,217.46,0.176849,0,0,157.033
14365,28/10/2020,14:15,855,1606686,287,3,0,44,10,302,11.95,80.28,1001.05,9.28,217.52,0.153161,0,0,128.704
14366,28/10/2020,14:30,870,1607047,361,3,0,44,10,302,11.83,81.5,1000.98,9.2,217.58,0.129472,0,0,101.023
14367,28/10/2020,14:45,885,1607187,140,3,0,44,10,302,11.72,82.56,1000.91,9.13,217.54,0.109618,0,0,83.944
14368,28/10/2020,15:00,900,1607579,392,3,0,44,10,302,11.62,83.46,1000.83,9.06,217.39,0.093598,0,0,68.344
14369,28/10/2020,15:15,915,1607833,254,3,0,44,10,302,11.52,84.36,1000.76,8.99,217.24,0.077577,0,0,41.103
14370,28/10/2020,15:30,930,1607901,68,3,0,44,10,302,11.42,85.28,1000.68,8.91,217.09,0.061557,0,0,0.6691
14371,28/10/2020,15:45,945,1607967,66,3,0,44,10,302,11.34,86.05,1000.64,8.89,217.27,0.059737,0,0,0
14372,28/10/2020,16:00,960,1608034,67,3,0,44,10,302,11.27,86.69,1000.64,8.9,217.78,0.072117,0,0,0
14373,28/10/2020,16:15,975,1608118,84,3,0,44,10,302,11.2,87.34,1000.64,8.92,218.29,0.084498,0,0,0
14374,28/10/2020,16:30,990,1608194,76,3,0,44,10,302,11.14,87.99,1000.64,8.93,218.79,0.096878,0,0,0
14375,28/10/2020,16:45,1005,1608267,73,3,0,44,10,302,11.08,88.5,1000.65,8.96,219.57,0.108342,0,0,0
14376,28/10/2020,17:00,1020,1608328,61,3,0,44,10,302,11.04,88.88,1000.65,8.99,220.63,0.118891,0,0,0
14377,28/10/2020,17:15,1035,1608395,67,3,0,44,10,302,11,89.26,1000.66,9.03,221.68,0.12944,0,0,0
14378,28/10/2020,17:30,1050,1608448,53,3,0,44,10,302,10.96,89.64,1000.66,9.07,222.72,0.139988,0,0,0
14379,28/10/2020,17:45,1065,1608499,51,3,0,44,10,302,10.91,89.91,1000.69,9.08,223.84,0.139767,0,0,0
14380,28/10/2020,18:00,1080,1608561,62,3,0,44,10,302,10.87,90.05,1000.73,9.05,225.05,0.128775,0,0,0
14381,28/10/2020,18:15,1095,1608628,67,3,0,44,10,302,10.82,90.19,1000.77,9.03,226.26,0.117783,0,0,0
14382,28/10/2020,18:30,1110,1608683,55,3,0,44,10,302,10.78,90.33,1000.82,9.01,227.48,0.106791,0,0,0
14383,28/10/2020,18:45,1125,1608764,81,3,0,44,10,302,10.73,90.43,1000.88,8.98,228.83,0.106242,0,0,0
14384,28/10/2020,19:00,1140,1608852,88,3,0,44,10,302,10.68,90.5,1000.96,8.94,230.3,0.116136,0,0,0
14385,28/10/2020,19:15,1155,1608931,79,3,0,44,10,302,10.63,90.56,1001.05,8.91,231.79,0.126029,0,0,0
14386,28/10/2020,19:30,1170,1609011,80,3,0,44,10,302,10.58,90.63,1001.13,8.89,233.29,0.135923,0,0,0
14387,28/10/2020,19:45,1185,1609110,99,3,0,44,10,302,10.54,90.65,1001.25,8.86,234.98,0.148669,0,0,0
14388,28/10/2020,20:00,1200,1609215,105,3,0,44,10,302,10.5,90.62,1001.4,8.83,236.86,0.164268,0,0,0
14389,28/10/2020,20:15,1215,1609307,92,3,0,44,10,302,10.46,90.59,1001.55,8.8,238.76,0.179867,0,0,0
14390,28/10/2020,20:30,1230,1609380,73,3,0,44,10,302,10.41,90.56,1001.7,8.79,240.67,0.195466,0,0,0
14391,28/10/2020,20:45,1245,1609447,67,3,0,44,10,302,10.37,90.51,1001.87,8.73,242.46,0.185008,0,0,0
14392,28/10/2020,21:00,1260,1609556,109,3,0,44,10,302,10.31,90.46,1002.08,8.62,244.17,0.148494,0,0,0
14393,28/10/2020,21:15,1275,1609646,90,3,0,44,10,302,10.25,90.4,1002.28,8.52,245.91,0.111979,0,0,0
14394,28/10/2020,21:30,1290,1609733,87,3,0,44,10,302,10.19,90.34,1002.48,8.43,247.7,0.075464,0,0,0
14395,28/10/2020,21:45,1305,1609818,85,3,0,44,10,302,10.11,90.26,1002.69,8.33,249.2,0.052741,0,0,0
14396,28/10/2020,22:00,1320,1609911,93,3,0,44,10,302,10.01,90.14,1002.9,8.21,250.41,0.043808,0,0,0
14397,28/10/2020,22:15,1335,1609994,83,3,0,44,10,302,9.91,90.03,1003.12,8.1,251.66,0.034876,0,0,0
14398,28/10/2020,22:30,1350,1610067,73,3,0,44,10,302,9.81,89.9,1003.33,7.99,252.94,0.025944,0,0,0
14399,28/10/2020,22:45,1365,1610146,79,3,0,44,10,302,9.7,89.8,1003.53,7.86,253.83,0.019633,0,0,0
14400,28/10/2020,23:00,1380,1610229,83,3,0,44,10,302,9.59,89.73,1003.72,7.7,254.33,0.015943,0,0,0
14401,28/10/2020,23:15,1395,1610281,52,3,0,44,10,302,9.47,89.65,1003.9,7.54,254.86,0.012254,0,0,0
14402,28/10/2020,23:30,1410,1610333,52,3,0,44,10,302,9.36,89.56,1004.08,7.38,255.4,0.008565,0,0,0
14403,28/10/2020,23:45,1425,1610391,58,3,0,44,10,302,9.25,89.62,1004.25,7.22,255.47,0.006241,0,0,0
14404,29/10/2020,00:00,0,1610437,46,4,0,44,10,303,9.16,89.83,1004.41,7.04,255.05,0.005281,0,0,0
14405,29/10/2020,00:15,15,1610478,41,4,0,44,10,303,9.06,90.04,1004.57,6.87,254.59,0.004322,0,0,0
14406,29/10/2020,00:30,30,1610517,39,4,0,44,10,303,8.96,90.24,1004.72,6.7,254.12,0.003363,0,0,0
14407,29/10/2020,00:45,45,1610571,54,4,0,44,10,303,8.87,90.53,1004.88,6.55,253.68,0.003624,0,0,0
14408,29/10/2020,01:00,60,1610610,39,4,0,44,10,303,8.78,90.9,1005.05,6.43,253.26,0.005105,0,0,0
14409,29/10/2020,01:15,75,1610637,27,4,0,44,10,303,8.7,91.26,1005.22,6.32,252.84,0.006586,0,0,0
14410,29/10/2020,01:30,90,1610662,25,4,0,44,10,303,8.61,91.63,1005.38,6.2,252.4,0.008066,0,0,0
14411,29/10/2020,01:45,105,1610696,34,4,0,44,10,303,8.51,92.01,1005.55,6.06,251.86,0.007952,0,0,0
14412,29/10/2020,02:00,120,1610717,21,4,0,44,10,303,8.42,92.4,1005.73,5.9,251.22,0.006242,0,0,0
14413,29/10/2020,02:15,135,1610739,22,4,0,44,10,303,8.32,92.78,1005.91,5.75,250.54,0.004532,0,0,0
14414,29/10/2020,02:30,150,1610765,26,4,0,44,10,303,8.22,93.17,1006.09,5.59,249.83,0.002822,0,0,0
14415,29/10/2020,02:45,165,1610796,31,4,0,44,10,303,8.14,93.44,1006.28,5.48,249.16,0.001811,0,0,0
14416,29/10/2020,03:00,180,1610817,21,4,0,44,10,303,8.09,93.58,1006.47,5.41,248.55,0.001499,0,0,0
14417,29/10/2020,03:15,195,1610843,26,4,0,44,10,303,8.04,93.72,1006.66,5.34,247.93,0.001187,0,0,0
14418,29/10/2020,03:30,210,1610897,54,4,0,44,10,303,7.99,93.85,1006.85,5.27,247.29,0.000876,0,0,0
14419,29/10/2020,03:45,225,1610943,46,4,0,44,10,303,7.96,93.94,1007.05,5.2,246.77,0.000697,0,0,0
14420,29/10/2020,04:00,240,1610984,41,4,0,44,10,303,7.95,93.98,1007.26,5.12,246.37,0.000653,0,0,0
14421,29/10/2020,04:15,255,1611024,40,4,0,44,10,303,7.93,94.02,1007.47,5.05,245.95,0.000608,0,0,0
14422,29/10/2020,04:30,270,1611072,48,4,0,44,10,303,7.92,94.05,1007.68,4.98,245.53,0.000564,0,0,0
14423,29/10/2020,04:45,285,1611115,43,4,0,44,10,303,7.94,94.04,1007.92,4.92,245.11,0.00054,0,0,0
14424,29/10/2020,05:00,300,1611137,22,4,0,44,10,303,7.99,93.98,1008.17,4.87,244.72,0.000536,0,0,0
14425,29/10/2020,05:15,315,1611160,23,4,0,44,10,303,8.04,93.92,1008.42,4.83,244.32,0.000533,0,0,0
14426,29/10/2020,05:30,330,1611193,33,4,0,44,10,303,8.09,93.86,1008.67,4.78,243.91,0.00053,0,0,0
14427,29/10/2020,05:45,345,1611217,24,4,0,44,10,303,8.17,93.76,1008.88,4.75,242.47,0.000536,0,0,0.0308
14428,29/10/2020,06:00,360,1611239,22,4,0,44,10,303,8.29,93.62,1009.03,4.73,239.97,0.000552,0,0,0.6495
14429,29/10/2020,06:15,375,1611260,21,4,0,44,10,303,8.41,93.47,1009.18,4.72,237.46,0.000567,0,0,20.277
14430,29/10/2020,06:30,390,1611295,35,4,0,44,10,303,8.53,93.32,1009.34,4.72,234.95,0.000583,0,0,40.76
14431,29/10/2020,06:45,405,1611317,22,4,0,44,10,303,8.7,93.09,1009.48,4.8,232.79,0.000744,0,0,62.682
14432,29/10/2020,07:00,420,1611347,30,4,0,44,10,303,8.9,92.8,1009.63,4.96,231.07,0.001051,0,0,82.185
14433,29/10/2020,07:15,435,1611392,45,4,0,44,10,303,9.1,92.49,1009.77,5.12,229.45,0.001357,0,0,102.775
14434,29/10/2020,07:30,450,1611456,64,4,0,44,10,303,9.31,92.18,1009.91,5.28,227.94,0.001664,0,0,124.256
14435,29/10/2020,07:45,465,1611505,49,4,0,44,10,303,9.51,91.94,1010.06,5.41,226.95,0.003676,0,0,145.132
14436,29/10/2020,08:00,480,1611556,51,4,0,44,10,303,9.7,91.77,1010.22,5.51,226.43,0.007394,0,0,164.803
14437,29/10/2020,08:15,495,1611608,52,4,0,44,10,303,9.9,91.59,1010.38,5.6,225.93,0.011112,0,0,184.248
14438,29/10/2020,08:30,510,1611775,167,4,0,44,10,303,10.09,91.4,1010.54,5.7,225.45,0.014831,0,0,203.295
14439,29/10/2020,08:45,525,1611859,84,4,0,44,10,303,10.32,91.05,1010.69,5.81,225.61,0.027814,0,0,229.63
14440,29/10/2020,09:00,540,1611937,78,4,0,44,10,303,10.6,90.53,1010.83,5.92,226.39,0.050063,0,0,264.24
14441,29/10/2020,09:15,555,1612004,67,4,0,44,10,303,10.88,90,1010.97,6.03,227.14,0.072311,0,0,299.218
14442,29/10/2020,09:30,570,1612041,37,4,0,44,10,303,11.16,89.46,1011.11,6.15,227.86,0.09456,0,0,334.067
14443,29/10/2020,09:45,585,1612079,38,4,0,44,10,303,11.37,89.13,1011.2,6.2,228.14,0.107889,0,0,346.318
14444,29/10/2020,10:00,600,1612286,207,4,0,44,10,303,11.51,89.01,1011.23,6.19,228.02,0.112296,0,0,334.225
14445,29/10/2020,10:15,615,1612385,99,4,0,44,10,303,11.65,88.89,1011.26,6.19,227.89,0.116704,0,0,319.518
14446,29/10/2020,10:30,630,1612473,88,4,0,44,10,303,11.79,88.76,1011.3,6.18,227.76,0.121112,0,0,302.521
14447,29/10/2020,10:45,645,1612540,67,4,0,44,10,303,11.91,88.63,1011.31,6.21,227,0.119965,0,0,303.113
14448,29/10/2020,11:00,660,1612905,365,4,0,44,10,303,12.01,88.51,1011.29,6.27,225.63,0.113265,0,0,321.285
14449,29/10/2020,11:15,675,1613498,593,4,0,44,10,303,12.11,88.39,1011.27,6.34,224.29,0.106565,0,0,337.136
14450,29/10/2020,11:30,690,1613932,434,4,0,44,10,303,12.21,88.26,1011.25,6.41,222.97,0.099865,0,0,350.318
14451,29/10/2020,11:45,705,1614307,375,4,0,44,10,303,12.33,87.94,1011.24,6.52,222.19,0.09866,0,0,365.722
14452,29/10/2020,12:00,720,1614412,105,4,0,44,10,303,12.46,87.41,1011.23,6.66,221.93,0.10295,0,0,382.537
14453,29/10/2020,12:15,735,1614532,120,4,0,44,10,303,12.59,86.89,1011.21,6.79,221.68,0.107241,0,0,394.914
14454,29/10/2020,12:30,750,1614713,181,4,0,44,10,303,12.73,86.37,1011.2,6.93,221.44,0.111531,0,0,402.396
14455,29/10/2020,12:45,765,1614853,140,4,0,44,10,303,12.8,86.15,1011.16,6.98,220.97,0.115489,0,0,376.194
14456,29/10/2020,13:00,780,1614904,51,4,0,44,10,303,12.82,86.23,1011.09,6.93,220.25,0.119115,0,0,321.497
14457,29/10/2020,13:15,795,1614949,45,4,0,44,10,303,12.83,86.3,1011.02,6.89,219.52,0.122742,0,0,269.056
14458,29/10/2020,13:30,810,1615014,65,4,0,44,10,303,12.85,86.38,1010.95,6.84,218.79,0.126368,0,0,219.562
14459,29/10/2020,13:45,825,1615069,55,4,0,44,10,303,12.82,86.61,1010.87,6.86,218.08,0.120002,0,0,183.276
14460,29/10/2020,14:00,840,1615135,66,4,0,44,10,303,12.76,86.99,1010.77,6.94,217.43,0.103643,0,0,157.172
14461,29/10/2020,14:15,855,1615215,80,4,0,44,10,303,12.69,87.38,1010.67,7.02,216.78,0.087285,0,0,130.673
14462,29/10/2020,14:30,870,1615285,70,4,0,44,10,303,12.63,87.77,1010.57,7.11,216.16,0.070927,0,0,103.949
14463,29/10/2020,14:45,885,1615357,72,4,0,44,10,303,12.55,88.16,1010.5,7.19,215.98,0.057298,0,0,86.506
14464,29/10/2020,15:00,900,1615418,61,4,0,44,10,303,12.46,88.56,1010.47,7.26,216.24,0.0464,0,0,69.182
14465,29/10/2020,15:15,915,1615619,201,4,0,44,10,303,12.38,88.96,1010.44,7.33,216.5,0.035501,0,0,39.216
14466,29/10/2020,15:30,930,1615776,157,4,0,44,10,303,12.29,89.36,1010.41,7.4,216.75,0.024603,0,0,0.4412
14467,29/10/2020,15:45,945,1616035,259,4,0,44,10,303,12.22,89.7,1010.43,7.47,217.3,0.017501,0,0,0
14468,29/10/2020,16:00,960,1616187,152,4,0,44,10,303,12.18,89.98,1010.51,7.52,218.15,0.014195,0,0,0
14469,29/10/2020,16:15,975,1616291,104,4,0,44,10,303,12.13,90.26,1010.58,7.58,218.98,0.010889,0,0,0
14470,29/10/2020,16:30,990,1616404,113,4,0,44,10,303,12.08,90.53,1010.65,7.64,219.8,0.007584,0,0,0
14471,29/10/2020,16:45,1005,1616546,142,4,0,44,10,303,12.04,90.77,1010.71,7.67,220.67,0.005506,0,0,0
14472,29/10/2020,17:00,1020,1616687,141,4,0,44,10,303,12.01,90.97,1010.75,7.67,221.58,0.004657,0,0,0
14473,29/10/2020,17:15,1035,1616828,141,4,0,44,10,303,11.98,91.18,1010.79,7.68,222.5,0.003808,0,0,0
14474,29/10/2020,17:30,1050,1616958,130,4,0,44,10,303,11.95,91.38,1010.83,7.69,223.41,0.002959,0,0,0
14475,29/10/2020,17:45,1065,1617125,167,4,0,44,10,303,11.94,91.56,1010.86,7.69,224.28,0.002743,0,0,0
14476,29/10/2020,18:00,1080,1617298,173,4,0,44,10,303,11.93,91.71,1010.88,7.69,225.1,0.00316,0,0,0
14477,29/10/2020,18:15,1095,1617473,175,4,0,44,10,303,11.92,91.87,1010.9,7.68,225.92,0.003578,0,0,0
14478,29/10/2020,18:30,1110,1617636,163,4,0,44,10,303,11.91,92.02,1010.91,7.68,226.75,0.003995,0,0,0
14479,29/10/2020,18:45,1125,1617739,103,4,0,44,10,303,11.93,92.12,1010.92,7.7,227.47,0.004407,0,0,0
14480,29/10/2020,19:00,1140,1617837,98,4,0,44,10,303,11.96,92.15,1010.93,7.73,228.08,0.004814,0,0,0
14481,29/10/2020,19:15,1155,1617973,136,4,0,44,10,303,12,92.19,1010.94,7.77,228.69,0.005222,0,0,0
14482,29/10/2020,19:30,1170,1618079,106,4,0,44,10,303,12.04,92.23,1010.95,7.81,229.29,0.005629,0,0,0
14483,29/10/2020,19:45,1185,1618171,92,4,0,44,10,303,12.08,92.27,1010.97,7.82,229.83,0.005837,0,0,0
14484,29/10/2020,20:00,1200,1618271,100,4,0,44,10,303,12.12,92.31,1011.02,7.82,230.31,0.005844,0,0,0
14485,29/10/2020,20:15,1215,1618364,93,4,0,44,10,303,12.17,92.35,1011.07,7.81,230.8,0.005851,0,0,0
14486,29/10/2020,20:30,1230,1618446,82,4,0,44,10,303,12.21,92.39,1011.12,7.81,231.28,0.005859,0,0,0
14487,29/10/2020,20:45,1245,1618520,74,4,0,44,10,303,12.25,92.44,1011.15,7.8,231.74,0.006093,0,0,0
14488,29/10/2020,21:00,1260,1618572,52,4,0,44,10,303,12.29,92.47,1011.18,7.81,232.17,0.006555,0,0,0
14489,29/10/2020,21:15,1275,1618635,63,4,0,44,10,303,12.32,92.52,1011.22,7.81,232.6,0.007018,0,0,0
14490,29/10/2020,21:30,1290,1618687,52,4,0,44,10,303,12.35,92.55,1011.25,7.82,233.03,0.00748,0,0,0
14491,29/10/2020,21:45,1305,1618740,53,4,0,44,10,303,12.39,92.56,1011.28,7.83,233.58,0.007907,0,0,0
14492,29/10/2020,22:00,1320,1618796,56,4,0,44,10,303,12.44,92.54,1011.32,7.86,234.25,0.0083,0,0,0
14493,29/10/2020,22:15,1335,1618849,53,4,0,44,10,303,12.48,92.52,1011.35,7.88,234.91,0.008693,0,0,0
14494,29/10/2020,22:30,1350,1618909,60,4,0,44,10,303,12.52,92.49,1011.39,7.91,235.58,0.009086,0,0,0
14495,29/10/2020,22:45,1365,1618990,81,4,0,44,10,303,12.56,92.48,1011.42,7.96,236.13,0.009486,0,0,0
14496,29/10/2020,23:00,1380,1619061,71,4,0,44,10,303,12.58,92.48,1011.46,8.02,236.56,0.009893,0,0,0
14497,29/10/2020,23:15,1395,1619118,57,4,0,44,10,303,12.6,92.48,1011.5,8.09,236.99,0.0103,0,0,0
14498,29/10/2020,23:30,1410,1619166,48,4,0,44,10,303,12.63,92.48,1011.54,8.15,237.41,0.010707,0,0,0
14499,29/10/2020,23:45,1425,1619218,52,4,0,44,10,303,12.63,92.51,1011.57,8.19,237.67,0.010959,0,0,0
14500,30/10/2020,00:00,0,1619262,44,5,0,44,10,304,12.62,92.58,1011.6,8.2,237.75,0.011054,0,0,0
14501,30/10/2020,00:15,15,1619302,40,5,0,44,10,304,12.6,92.65,1011.63,8.21,237.83,0.011149,0,0,0
14502,30/10/2020,00:30,30,1619354,52,5,0,44,10,304,12.59,92.72,1011.66,8.21,237.91,0.011244,0,0,0
14503,30/10/2020,00:45,45,1619389,35,5,0,44,10,304,12.58,92.73,1011.67,8.23,237.61,0.01106,0,0,0
14504,30/10/2020,01:00,60,1619410,21,5,0,44,10,304,12.58,92.68,1011.66,8.25,236.93,0.010597,0,0,0
14505,30/10/2020,01:15,75,1619441,31,5,0,44,10,304,12.58,92.64,1011.65,8.27,236.25,0.010134,0,0,0
14506,30/10/2020,01:30,90,1619463,22,5,0,44,10,304,12.58,92.59,1011.65,8.29,235.57,0.009671,0,0,0
14507,30/10/2020,01:45,105,1619484,21,5,0,44,10,304,12.56,92.63,1011.65,8.28,234.86,0.010908,0,0,0
14508,30/10/2020,02:00,120,1619515,31,5,0,44,10,304,12.51,92.74,1011.66,8.25,234.1,0.013844,0,0,0
14509,30/10/2020,02:15,135,1619537,22,5,0,44,10,304,12.47,92.85,1011.67,8.22,233.33,0.016781,0,0,0
14510,30/10/2020,02:30,150,1619560,23,5,0,44,10,304,12.42,92.97,1011.68,8.19,232.56,0.019718,0,0,0
14511,30/10/2020,02:45,165,1619594,34,5,0,44,10,304,12.36,93.08,1011.73,8.14,231.85,0.021441,0,0,0
14512,30/10/2020,03:00,180,1619644,50,5,0,44,10,304,12.29,93.19,1011.81,8.05,231.21,0.021949,0,0,0
14513,30/10/2020,03:15,195,1619686,42,5,0,44,10,304,12.22,93.3,1011.88,7.96,230.55,0.022458,0,0,0
14514,30/10/2020,03:30,210,1619733,47,5,0,44,10,304,12.15,93.4,1011.96,7.87,229.88,0.022966,0,0,0
14515,30/10/2020,03:45,225,1619781,48,5,0,44,10,304,12.08,93.47,1012.03,7.81,229.63,0.022705,0,0,0
14516,30/10/2020,04:00,240,1619821,40,5,0,44,10,304,12.03,93.51,1012.1,7.78,229.84,0.021674,0,0,0
14517,30/10/2020,04:15,255,1619862,41,5,0,44,10,304,11.98,93.54,1012.16,7.75,230.04,0.020643,0,0,0
14518,30/10/2020,04:30,270,1619915,53,5,0,44,10,304,11.93,93.57,1012.23,7.72,230.25,0.019612,0,0,0
14519,30/10/2020,04:45,285,1619942,27,5,0,44,10,304,11.89,93.59,1012.29,7.69,230.42,0.01898,0,0,0
14520,30/10/2020,05:00,300,1619963,21,5,0,44,10,304,11.85,93.62,1012.37,7.65,230.55,0.018745,0,0,0
14521,30/10/2020,05:15,315,1619991,28,5,0,44,10,304,11.82,93.64,1012.45,7.61,230.69,0.01851,0,0,0
14522,30/10/2020,05:30,330,1620017,26,5,0,44,10,304,11.78,93.67,1012.53,7.57,230.82,0.018275,0,0,0
14523,30/10/2020,05:45,345,1620038,21,5,0,44,10,304,11.77,93.65,1012.62,7.54,230.78,0.017817,0,0,0.016
14524,30/10/2020,06:00,360,1620062,24,5,0,44,10,304,11.77,93.6,1012.72,7.53,230.55,0.017134,0,0,0.6915
14525,30/10/2020,06:15,375,1620094,32,5,0,44,10,304,11.78,93.54,1012.82,7.51,230.33,0.016452,0,0,24.613
14526,30/10/2020,06:30,390,1620116,22,5,0,44,10,304,11.78,93.49,1012.92,7.5,230.1,0.01577,0,0,51.979
14527,30/10/2020,06:45,405,1620150,34,5,0,44,10,304,11.85,93.29,1013,7.51,229.8,0.015092,0,0,85.973
14528,30/10/2020,07:00,420,1620203,53,5,0,44,10,304,11.99,92.95,1013.06,7.54,229.43,0.014418,0,0,124.167
14529,30/10/2020,07:15,435,1620246,43,5,0,44,10,304,12.12,92.61,1013.12,7.56,229.06,0.013744,0,0,167.885
14530,30/10/2020,07:30,450,1620287,41,5,0,44,10,304,12.25,92.27,1013.18,7.59,228.7,0.01307,0,0,216.535
14531,30/10/2020,07:45,465,1620332,45,5,0,44,10,304,12.42,91.79,1013.25,7.64,228.6,0.012532,0,0,260.911
14532,30/10/2020,08:00,480,1620428,96,5,0,44,10,304,12.63,91.17,1013.32,7.72,228.78,0.012128,0,0,297.733
14533,30/10/2020,08:15,495,1620587,159,5,0,44,10,304,12.84,90.56,1013.4,7.79,228.95,0.011725,0,0,334.312
14534,30/10/2020,08:30,510,1620689,102,5,0,44,10,304,13.04,89.95,1013.48,7.86,229.11,0.011321,0,0,370.309
14535,30/10/2020,08:45,525,1620739,50,5,0,44,10,304,13.26,89.16,1013.56,7.95,229.5,0.011402,0,0,405.893
14536,30/10/2020,09:00,540,1620770,31,5,0,44,10,304,13.48,88.2,1013.65,8.04,230.1,0.011967,0,0,440.796
14537,30/10/2020,09:15,555,1620842,72,5,0,44,10,304,13.71,87.25,1013.74,8.13,230.69,0.012532,0,0,474.171
14538,30/10/2020,09:30,570,1620999,157,5,0,44,10,304,13.93,86.31,1013.84,8.23,231.26,0.013097,0,0,505.656
14539,30/10/2020,09:45,585,1621165,166,5,0,44,10,304,14.15,85.29,1013.9,8.31,231.89,0.013224,0,0,528.775
14540,30/10/2020,10:00,600,1621342,177,5,0,44,10,304,14.34,84.2,1013.95,8.37,232.56,0.012914,0,0,542.827
14541,30/10/2020,10:15,615,1621395,53,5,0,44,10,304,14.54,83.12,1014,8.43,233.23,0.012604,0,0,553.651
14542,30/10/2020,10:30,630,1621494,99,5,0,44,10,304,14.74,82.06,1014.04,8.49,233.89,0.012294,0,0,561.145
14543,30/10/2020,10:45,645,1621650,156,5,0,44,10,304,14.89,81.14,1014.08,8.51,234.29,0.012011,0,0,561.829
14544,30/10/2020,11:00,660,1621904,254,5,0,44,10,304,15.01,80.36,1014.1,8.47,234.46,0.011756,0,0,555.689
14545,30/10/2020,11:15,675,1621989,85,5,0,44,10,304,15.13,79.58,1014.12,8.43,234.62,0.011501,0,0,546.182
14546,30/10/2020,11:30,690,1622082,93,5,0,44,10,304,15.25,78.82,1014.15,8.4,234.78,0.011246,0,0,533.385
14547,30/10/2020,11:45,705,1622149,67,5,0,44,10,304,15.32,78.3,1014.18,8.32,234.63,0.01096,0,0,517.429
14548,30/10/2020,12:00,720,1622212,63,5,0,44,10,304,15.35,78.02,1014.22,8.21,234.14,0.010644,0,0,498.416
14549,30/10/2020,12:15,735,1622279,67,5,0,44,10,304,15.38,77.74,1014.26,8.1,233.65,0.010328,0,0,476.424
14550,30/10/2020,12:30,750,1622342,63,5,0,44,10,304,15.41,77.47,1014.3,7.99,233.14,0.010012,0,0,451.582
14551,30/10/2020,12:45,765,1622574,232,5,0,44,10,304,15.39,77.48,1014.36,7.84,232.38,0.00994,0,0,422.114
14552,30/10/2020,13:00,780,1622743,169,5,0,44,10,304,15.32,77.77,1014.42,7.66,231.34,0.010113,0,0,388.555
